iter	Logloss
279	0.1326542226
280	0.1325384158
281	0.1323853539
282	0.1323463435
283	0.1322921029
284	0.1322223054
285	0.1321318012
286	0.1319964821
287	0.1319051216
288	0.13179917
289	0.1316361069
290	0.1315733521
291	0.1313934657
292	0.1313370631
293	0.1312383519
294	0.1311639455
295	0.1310683573
296	0.1309672921
297	0.1308725275
298	0.130803073
299	0.1306596843
300	0.1305722148
301	0.1305072354
302	0.1304622889
303	0.1303671128
304	0.1302752329
305	0.1301531886
306	0.1300954739
307	0.1299830412
308	0.1299126445
309	0.1293539727
310	0.1292795033
311	0.1291753279
312	0.1291097866
313	0.1290174464
314	0.1288261265
315	0.1287404968
316	0.1286769275
317	0.1286336901
318	0.1285451211
319	0.1284685836
320	0.1283239545
321	0.1282363862
322	0.128142061
323	0.1280580665
324	0.127966284
325	0.1279002531
326	0.1278432922
327	0.1277553423
328	0.1276628725
329	0.1275789983
330	0.127488649
331	0.1274259486
332	0.1273236365
333	0.1272629841
334	0.1271696287
335	0.1271187303
336	0.1270560292
337	0.1269520276
338	0.126840629
339	0.1267761279
340	0.126724809
341	0.12662281
342	0.1265583991
343	0.1264983564
344	0.1264132279
345	0.1263253391
346	0.1262520678
347	0.1261585181
348	0.1259590703
349	0.1258627099
350	0.1257963223
351	0.1257317419
352	0.125636571
353	0.1255572035
354	0.1252317998
355	0.1251618398
356	0.1250944453
357	0.1250464887
358	0.1249610725
359	0.1248621361
360	0.1248031387
361	0.1247415336
362	0.1246543657
363	0.1245782832
364	0.1245071594
365	0.1244584237
366	0.1244007771
367	0.1243425409
368	0.1242120845
369	0.1241489716
370	0.124096709
371	0.1240175013
372	0.1240009978
373	0.123894142
374	0.1238377358
375	0.1237932069
376	0.1236935821
377	0.1236394155
378	0.123580442
379	0.123186904
380	0.1231257683
381	0.1230633217
382	0.1229977728
383	0.122946
384	0.1227770406
385	0.1226196076
386	0.122545842
387	0.1224858461
388	0.1224225085
389	0.1223789919
390	0.1222587154
391	0.1221893515
392	0.122144892
393	0.1220664993
394	0.1220240583
395	0.121980746
396	0.1219292029
397	0.1218454792
398	0.1217622122
399	0.1216672803
400	0.1216270315
401	0.1215697868
402	0.1214638813
403	0.1213692992
404	0.1213365748
405	0.1213130652
406	0.1212779872
407	0.1212047628
408	0.1211370301
409	0.120896395
410	0.1208256839
411	0.1207328705
412	0.1206503475
413	0.1205872401
414	0.1205307743
415	0.1204712613
416	0.1202575003
417	0.1202171628
418	0.1199960321
419	0.1199464067
420	0.1198582217
421	0.1198026218
422	0.1197152279
423	0.1195728995
424	0.1195070604
425	0.119275245
426	0.1192049115
427	0.1191301116
428	0.1190629709
429	0.1189933024
430	0.1189309074
431	0.1188941097
432	0.1188357853
433	0.118683955
434	0.1186151268
435	0.118568813
436	0.1184674803
437	0.1184353568
438	0.1182536664
439	0.1182137915
440	0.1181479365
441	0.1180756824
442	0.1179934345
443	0.1179357521
444	0.1179022484
445	0.1178450448
446	0.1177669746
447	0.1176983339
448	0.1176289902
449	0.1175576379
450	0.1174911162
451	0.1173710662
452	0.1173019145
453	0.1171883123
454	0.117087515
455	0.1170295588
456	0.116986995
457	0.1168940105
458	0.116818017
459	0.1167523999
460	0.1166479977
461	0.1165972922
462	0.1165418174
463	0.1164987034
464	0.1164407109
465	0.1163683317
466	0.1163434952
467	0.1162799476
468	0.1161842493
469	0.1161502795
470	0.1160623252
471	0.1160295734
472	0.1159717668
473	0.1159246575
474	0.1158803384
475	0.1158247641
476	0.1157886988
477	0.115739666
478	0.1157319196
479	0.1156860744
480	0.1155985593
481	0.1155465195
482	0.1155096968
483	0.1153380441
484	0.1152866491
485	0.1152354208
486	0.115172507
487	0.1150948352
488	0.1150358512
489	0.1149788484
490	0.114916965
491	0.114872544
492	0.1147507999
493	0.1147008885
494	0.114604108
495	0.1145562694
496	0.1145447416
497	0.1144852631
498	0.1143786264
499	0.1142803848
500	0.1142461499
501	0.1142077656
502	0.1141352307
503	0.1140721071
504	0.1139710942
505	0.1139238768
506	0.1138761563
507	0.1138084791
508	0.1137474406
509	0.1136872494
510	0.1136264073
511	0.1134928857
512	0.1134506165
513	0.1134304241
514	0.113375635
515	0.113333695
516	0.1133220385
517	0.113291683
518	0.1132438431
519	0.1131690113
520	0.113111832
521	0.11307424
522	0.113011426
523	0.112922514
524	0.1128528156
525	0.1128069004
526	0.1127796404
527	0.1127546913
528	0.1125970671
529	0.1125528522
530	0.1124923436
531	0.1124665586
532	0.1124214479
533	0.1124034769
534	0.1123391818
535	0.1123160611
536	0.1122625785
537	0.1122120669
538	0.1121547179
539	0.1120868115
540	0.1120047509
541	0.1119362373
542	0.1118904781
543	0.1118362871
544	0.1118210791
545	0.1117775375
546	0.1117178769
547	0.1116801573
548	0.1116168469
549	0.1115554257
550	0.111511226
551	0.1114547496
552	0.1113862794
553	0.1113236105
554	0.1113163363
555	0.1112880735
556	0.1112424982
557	0.1111900272
558	0.1110673522
559	0.1110215698
560	0.110991191
561	0.1109445888
562	0.1109075659
563	0.1108513166
564	0.1107927864
565	0.1107408786
566	0.1107158228
567	0.110656066
568	0.1105109635
569	0.1104542613
570	0.1103878295
571	0.1103303807
572	0.1102921142
573	0.1102558354
574	0.11021581
575	0.1101536861
576	0.1101271778
577	0.1100848424
578	0.1100392537
579	0.1099892604
580	0.1099487333
581	0.1098833858
582	0.1098102969
583	0.109746815
584	0.1096895784
585	0.1096569541
586	0.1096140578
587	0.1095696845
588	0.1095487955
589	0.1095066974
590	0.1094521903
591	0.1094212899
592	0.1093854195
593	0.1093294808
594	0.1092596565
595	0.1092353501
596	0.1091979479
597	0.1090815674
598	0.1090016179
599	0.1089596451
600	0.1089111507
601	0.1088480796
602	0.1088241768
603	0.1087564517
604	0.1086930486
605	0.1086331602
606	0.1085931348
607	0.108536909
608	0.1084778319
609	0.1084216377
610	0.1083808042
611	0.1083363059
612	0.1082920518
613	0.1082190636
614	0.1081600834
615	0.108118515
616	0.1080988342
617	0.1080504136
618	0.1080144692
619	0.1079639591
620	0.1079325628
621	0.1078982908
622	0.1078666189
623	0.1078210343
624	0.1077736818
625	0.1077325016
626	0.107691265
627	0.1076587533
628	0.1076336277
629	0.1075725409
630	0.1075310627
631	0.1074660898
632	0.1074270783
633	0.107389633
634	0.1073491757
635	0.1073102663
636	0.1072598242
637	0.1071744611
638	0.1071330833
639	0.1070834867
640	0.1070432737
641	0.1070018893
642	0.1069673778
643	0.1069670476
644	0.1068926053
645	0.1068590728
646	0.1068186453
647	0.106773592
648	0.1067375437
649	0.1066987028
650	0.1066141282
651	0.1065849155
652	0.1065461473
653	0.1064973846
654	0.1064489174
655	0.1064264424
656	0.1063192448
657	0.1062561638
658	0.1062224046
659	0.106176381
660	0.1061386116
661	0.1060637752
662	0.106013325
663	0.1059463307
664	0.1059073529
665	0.1058538224
666	0.1058035471
667	0.1057707506
668	0.1057474769
669	0.1056883574
670	0.1056382576
671	0.105594003
672	0.1055461157
673	0.1055230698
674	0.1054276402
675	0.1053876944
676	0.1053229473
677	0.1052992749
678	0.1052586231
679	0.1052242752
680	0.1051619613
681	0.1050772196
682	0.1050250219
683	0.1049358876
684	0.1049076481
685	0.1048878245
686	0.1048307129
687	0.1048032629
688	0.1047471371
689	0.1046901032
690	0.1046353357
691	0.1045743089
692	0.1045377891
693	0.1045088621
694	0.1044796636
695	0.1044274987
696	0.1043805679
697	0.104347956
698	0.1043110046
699	0.1042764331
700	0.104209318
701	0.1041521019
702	0.1041243712
703	0.1040936382
704	0.1040052305
705	0.1039800533
706	0.103945732
707	0.1038281686
708	0.1037514936
709	0.1037109872
710	0.1036674543
711	0.1036125125
712	0.1035837957
713	0.1034335048
714	0.1033898886
715	0.1033434534
716	0.1032334402
717	0.1031819254
718	0.1031518577
719	0.1031114328
720	0.1030588121
721	0.1030170572
722	0.1029907951
723	0.1029736889
724	0.1029252385
725	0.1028891099
726	0.1028506145
727	0.102810226
728	0.1027736707
729	0.1027197144
730	0.1026758458
731	0.1026374613
732	0.1025717222
733	0.10252755
734	0.1024985365
735	0.102475614
736	0.1024549042
737	0.10243363
738	0.1023922669
739	0.1023327764
740	0.1022933452
741	0.102259147
742	0.1022084319
743	0.1021531239
744	0.1021458161
745	0.1020998751
746	0.1020461218
747	0.1020088395
748	0.1019833714
749	0.1019377321
750	0.101906282
751	0.101862033
752	0.1018142394
753	0.1017923752
754	0.1017457553
755	0.1016978327
756	0.101660636
757	0.1016308857
758	0.1015697212
759	0.1014972773
760	0.1014362323
761	0.1013893247
762	0.1013400559
763	0.1012968165
764	0.1012551481
765	0.1012305296
766	0.1011805658
767	0.1011541442
768	0.1011068787
769	0.1010758988
770	0.1010554112
771	0.1010067108
772	0.1009653798
773	0.1009231013
774	0.1009083195
775	0.1008689578
776	0.100829731
777	0.1008102671
778	0.1007836724
779	0.1007562211
780	0.1006751701
781	0.1006594975
782	0.100646412
783	0.1006051826
784	0.1005851686
785	0.1005602397
786	0.1005235073
787	0.1004934414
788	0.1004516531
789	0.100422804
790	0.1003912816
791	0.1003347852
792	0.1003076622
793	0.1002669524
794	0.1002117156
795	0.1001883059
796	0.1001407244
797	0.1001107807
798	0.100065526
799	0.1000290566
800	0.1000051641
801	0.09996189067
802	0.09992704134
803	0.09989417029
804	0.09985906546
805	0.09983501611
806	0.09980854267
807	0.09979129756
808	0.09976016364
809	0.09972537644
810	0.09967853628
811	0.09964298011
812	0.09958453559
813	0.09955416293
814	0.09952447157
815	0.0994779012
816	0.0994646297
817	0.09942700066
818	0.09941477051
819	0.09937588441
820	0.09932481441
821	0.0992909825
822	0.0992707818
823	0.09924298309
824	0.09920373094
825	0.09915750229
826	0.0991214347
827	0.09909698753
828	0.09906969384
829	0.09901262101
830	0.09896552456
831	0.09892514222
832	0.09886144543
833	0.0987761592
834	0.09875396781
835	0.09871497312
836	0.09867445697
837	0.09863658627
838	0.0985940865
839	0.09855954374
840	0.0985007548
841	0.09849640891
842	0.09845024035
843	0.0984272191
844	0.09836838919
845	0.09832999581
846	0.09830004205
847	0.09827546678
848	0.09827505319
849	0.09825004176
850	0.09821643417
851	0.09817558276
852	0.09813383398
853	0.09811972333
854	0.09810560403
855	0.09806427946
856	0.09803335039
857	0.0979839105
858	0.09794428435
859	0.09790168528
860	0.09783472246
861	0.09775138288
862	0.09772027727
863	0.09767822372
864	0.09764014766
865	0.09760970449
866	0.097596515
867	0.0975647174
868	0.09752447666
869	0.09748531056
870	0.09745382072
871	0.09744210208
872	0.09741134836
873	0.0973203565
874	0.09729321696
875	0.09719485324
876	0.09712973137
877	0.09711318911
878	0.09708785257
879	0.09704132814
880	0.09699141658
881	0.09695144732
882	0.09692449667
883	0.09689228287
884	0.09682292182
885	0.09678311197
886	0.09675345208
887	0.09671426562
888	0.09667918338
889	0.09664012581
890	0.09661420556
891	0.09658621758
892	0.09654900443
893	0.09652095287
894	0.09648799675
895	0.09644429937
896	0.09641924176
897	0.09636549479
898	0.09632299495
899	0.09629553941
900	0.09622692656
901	0.09618020423
902	0.0961540288
903	0.09612360614
904	0.09609936953
905	0.09607738111
906	0.09602572511
907	0.09599659487
908	0.09595812861
909	0.09591299518
910	0.09588230199
911	0.09585262108
912	0.0958037034
913	0.09577143441
914	0.09571599823
915	0.09566863739
916	0.09564740692
917	0.09560692547
918	0.09558070643
919	0.09555098097
920	0.09551531919
921	0.09547958813
922	0.09545788308
923	0.09542815755
924	0.09539415809
925	0.09536834184
926	0.09535755828
927	0.09534370048
928	0.09533412348
929	0.09528698815
930	0.09525389207
931	0.09522506908
932	0.09520130677
933	0.0951836063
934	0.09516685395
935	0.0951193527
936	0.0950773094
937	0.09505307263
938	0.09500794265
939	0.0949476056
940	0.09492463251
941	0.09488906059
942	0.09485193054
943	0.09481686486
944	0.0947864132
945	0.09477128949
946	0.09473870021
947	0.09472371542
948	0.09468416766
949	0.09465576956
950	0.09462539013
951	0.09460724018
952	0.09458749084
953	0.09455029056
954	0.09449909692
955	0.09446238061
956	0.09444683192
957	0.09440621456
958	0.09437098255
959	0.09434434194
960	0.09432951557
961	0.09430277491
962	0.09428120266
963	0.09425941216
964	0.09419649963
965	0.09417130626
966	0.09410364118
967	0.09404311542
968	0.09400592153
969	0.09396224206
970	0.09392627783
971	0.09389168795
972	0.09385368997
973	0.09380599132
974	0.09379552215
975	0.09377112455
976	0.09372301841
977	0.0937019897
978	0.0936671018
979	0.09364415806
980	0.09362063657
981	0.09358883883
982	0.09355592441
983	0.09350605191
984	0.09345630538
985	0.09343132825
986	0.09339568435
987	0.09335184797
988	0.09331018165
989	0.09327367849
990	0.09323139209
991	0.09319507976
992	0.09316427669
993	0.09312931874
994	0.09309323536
995	0.09306491586
996	0.09305619677
997	0.09302457725
998	0.0930063924
999	0.09296128341
